ball_receipt.outcome.id,ball_receipt.outcome.name,ball_recovery.recovery_failure,block.deflection,carry.end_location,clearance.aerial_won,counterpress,dribble.nutmeg,dribble.outcome.id,dribble.outcome.name,dribble.overrun,duel.outcome.id,duel.outcome.name,duel.type.id,duel.type.name,duration,foul_committed.card.id,foul_committed.card.name,foul_committed.offensive,foul_won.defensive,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.end_location,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.type.id,goalkeeper.type.name,id,index,interception.outcome.id,interception.outcome.name,location,minute,pass.aerial_won,pass.angle,pass.assisted_shot_id,pass.backheel,pass.body_part.id,pass.body_part.name,pass.cross,pass.cut_back,pass.deflected,pass.end_location,pass.goal_assist,pass.height.id,pass.height.name,pass.length,pass.outcome.id,pass.outcome.name,pass.recipient.id,pass.recipient.name,pass.shot_assist,pass.switch,pass.type.id,pass.type.name,period,play_pattern.id,play_pattern.name,player.id,player.name,position.id,position.name,possession,possession_team.id,possession_team.name,related_events,second,shot.aerial_won,shot.body_part.id,shot.body_part.name,shot.end_location,shot.first_time,shot.freeze_frame,shot.key_pass_id,shot.open_goal,shot.outcome.id,shot.outcome.name,shot.statsbomb_xg,shot.technique.id,shot.technique.name,shot.type.id,shot.type.name,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,tactics.formation,tactics.lineup,team.id,team.name,timestamp,type.id,type.name,under_pressure,50_50.outcome.id,50_50.outcome.name,ball_recovery.offensive,block.offensive,foul_committed.advantage,foul_committed.penalty,foul_committed.type.id,foul_committed.type.name,foul_won.advantage,foul_won.penalty,miscontrol.aerial_won,pass.technique.id,pass.technique.name,pass.through_ball,bad_behaviour.card.id,bad_behaviour.card.name,injury_stoppage.in_chain,pass.miscommunication,shot.one_on_one,shot.deflected,block.save_block,shot.redirect
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea06e9ba-fb27-43ac-9319-2e81334da5dd,1917.0,,,"[2.0, 75.0]",45.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,From Throw In,5521.0,Luis Jan Piers Advíncula Castrillón,2.0,Right Back,83.0,792.0,Australia,,57.0,,,,,,,,,,,,,,,,,,,,,,784.0,Peru,00:00:57.240,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,cf021b2d-0b69-4351-bc8d-d6f84e4693f1,1966.0,,,"[2.0, 61.0]",53.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5474.0,Ivan Perišić,16.0,Left Midfield,95.0,776.0,Denmark,,0.0,,,,,,,,,,,,,,,,,,,,,,785.0,Croatia,00:08:00.840,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,ddba3622-b655-4a83-984b-194b5d45c37d,2393.0,,,"[42.0, 2.0]",66.0,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,From Goal Kick,5457.0,Ivan Strinić,6.0,Left Back,119.0,776.0,Denmark,,44.0,,,,,,,,,,,,,,,,,,,,,,785.0,Croatia,00:21:44.400,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9eb0f3c-f2bb-4959-a6ab-f6a60e2905fc,1132.0,,,"[19.0, 78.0]",26.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,5838.0,Fágner Conserva Lemos,2.0,Right Back,46.0,781.0,Brazil,,15.0,,,,,,,,,,,,,,,,,,,,,,781.0,Brazil,00:26:15.760,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e23617ac-c076-48e8-bb9b-cde4c71307c3,2501.0,,,"[2.0, 13.0]",61.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,From Throw In,5563.0,José Andrés Guardado Hernández,15.0,Left Center Midfield,129.0,770.0,Germany,['2ace982f-f795-455e-9667-390f4bf79cc5'],6.0,,,,,,,,,,,,,,,,,,,,,,794.0,Mexico,00:16:06.560,28.0,Shield,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780b50fa-67cb-46ba-a761-0fd80cd94b4f,308.0,,,"[2.0, 4.0]",8.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,4063.0,Ahmed Hegazi,5.0,Left Center Back,19.0,796.0,Russia,,54.0,,,,,,,,,,,,,,,,,,,,,,774.0,Egypt,00:08:54.040,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6af309-3109-4e5c-9377-7bf8bc5c0617,2763.0,,,"[41.0, 3.0]",73.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5549.0,Manuel Obafemi Akanji,5.0,Left Center Back,144.0,795.0,Costa Rica,,4.0,,,,,,,,,,,,,,,,,,,,,,773.0,Switzerland,00:28:04.800,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f78429cb-4516-46ad-963c-eba84bea38e8,3126.0,,,"[12.0, 77.0]",82.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5936.0,Hamdi Nagguez,2.0,Right Back,153.0,798.0,Panama,,30.0,,,,,,,,,,,,,,,,,,,,,,777.0,Tunisia,00:37:30.960,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e80d691-3523-4f09-bd87-d3247f81fa0e,1677.0,,,"[2.0, 6.0]",39.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,3594.0,Danny Rose,16.0,Left Midfield,75.0,782.0,Belgium,,7.0,,,,,,,,,,,,,,,,,,,,,,768.0,England,00:39:07.440,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1319c7e-4a9d-4f85-87fc-ee47624af8f6,2466.0,,,"[6.0, 79.0]",56.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,From Free Kick,3664.0,Trent Alexander-Arnold,12.0,Right Midfield,102.0,782.0,Belgium,,14.0,,,,,,,,,,,,,,,,,,,,,,768.0,England,00:11:14.953,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87ac8626-4c2f-4ea8-8abf-0caf9336ac30,417.0,,,"[3.0, 68.0]",9.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,From Throw In,5485.0,Raphaël Varane,3.0,Right Center Back,9.0,782.0,Belgium,,4.0,,,,,,,,,,,,,,,,,,,,,,771.0,France,00:09:04.973,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1da6f64a-11d8-40f3-85dd-e336b1595eb5,1854.0,,,"[36.0, 80.0]",53.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,4763.0,Henrik Dalsgaard,2.0,Right Back,101.0,784.0,Peru,,22.0,,,,,,,,,,,,,,,,,,,,,,776.0,Denmark,00:08:22.333,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12a4d901-979a-4114-99cc-0530300a6468,3805.0,,,"[100.0, 2.0]",111.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,Regular Play,5472.0,Mario Mandžukić,21.0,Left Wing,219.0,785.0,Croatia,['ee27ac0d-5105-4cd2-a50e-77ed46965f3d'],34.0,,,,,,,,,,,,,,,,,,,,,,785.0,Croatia,00:06:34.083,28.0,Shield,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f947fc2-a076-49b7-9109-2eec57d9cd32,1329.0,,,"[2.0, 71.0]",26.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,5250.0,Ahmed Fathy Abdel Meneim Ibrahim,2.0,Right Back,50.0,799.0,Saudi Arabia,,26.0,,,,,,,,,,,,,,,,,,,,,,774.0,Egypt,00:26:26.093,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bb7bc82-e799-4614-9008-0f37c8112b6a,2407.0,,,"[43.0, 2.0]",71.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5241.0,Vahid Amiri,15.0,Left Center Midfield,146.0,788.0,Morocco,,48.0,,,,,,,,,,,,,,,,,,,,,,797.0,Iran,00:26:48.400,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b9e0681-bfe9-43d1-bd30-b55d08ba1591,2105.0,,,"[3.0, 13.0]",53.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,Regular Play,5549.0,Manuel Obafemi Akanji,5.0,Left Center Back,134.0,786.0,Serbia,,17.0,,,,,,,,,,,,,,,,,,,,,,773.0,Switzerland,00:08:17.080,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37e6c439-da80-4303-bf17-c2c164fe10ff,1246.0,,,"[7.0, 19.0]",37.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,5681.0,Makoto Hasebe,9.0,Right Defensive Midfield,77.0,787.0,Senegal,['6a2b56b4-d6ee-49ce-b492-79f1202540e8'],36.0,,,,,,,,,,,,,,,,,,,,,,778.0,Japan,00:37:36.527,28.0,Shield,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87ed6213-77e8-462b-85de-847a904fe8fe,281.0,,,"[26.0, 1.0]",4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,Regular Play,6307.0,Duje Ćaleta-Car,5.0,Left Center Back,7.0,793.0,Iceland,,50.0,,,,,,,,,,,,,,,,,,,,,,785.0,Croatia,00:04:50.333,28.0,Shield,,,,,,,,,,,,,,,,,,,,,,,
